COMMAND
./sim gshare 12 12 perl_trace.txt
OUTPUT
number of predictions:		2000000
number of mispredictions:	137674
misprediction rate:		6.88%
FINAL GSHARE CONTENTS
494	7
495	7
496	6
497	0
498	7
499	7
500	3
501	4
502	7
503	3
504	6
505	0
506	7
507	5
508	6
509	4
510	7
511	7
512	2
513	0
514	0
515	0
516	1
517	0
518	0
519	7
520	5
521	7
522	0
523	7
524	5
525	7
526	0
527	7
528	7
529	0
530	0
531	0
532	7
533	7
534	0
535	0
536	7
537	6
538	0
539	7
540	6
541	0
542	0
543	0
544	7
545	0
546	6
547	0
548	2
549	7
550	0
551	0
552	7
553	2
554	3
555	0
556	7
557	7
558	6
559	7
560	1
561	7
562	7
563	3
564	2
565	0
566	7
567	7
568	2
569	7
570	5
571	1
572	7
573	0
574	7
575	7
576	6
577	0
578	0
579	7
580	2
581	2
582	0
583	7
584	2
585	5
586	4
587	0
588	0
589	0
590	0
591	0
592	7
593	5
594	0
595	1
596	0
597	4
598	2
599	4
600	7
601	3
602	7
603	7
604	5
605	0
606	3
607	5
608	4
609	0
610	0
611	0
612	4
613	3
614	0
615	0
616	0
617	0
618	0
619	7
620	4
621	0
622	4
623	2
624	0
625	7
626	0
627	4
628	7
629	6
630	7
631	5
632	0
633	0
634	0
635	7
636	1
637	4
638	0
639	0
640	0
641	0
642	3
643	0
644	1
645	7
646	4
647	7
648	7
649	0
650	0
651	0
652	1
653	6
654	0
655	5
656	7
657	7
658	0
659	0
660	7
661	3
662	0
663	1
664	0
665	6
666	6
667	6
668	7
669	7
670	7
671	7
672	0
673	6
674	1
675	0
676	0
677	7
678	2
679	2
680	7
681	7
682	1
683	0
684	0
685	0
686	0
687	7
688	6
689	6
690	0
691	4
692	7
693	2
694	1
695	7
696	0
697	4
698	0
699	0
700	4
701	4
702	2
703	4
704	7
705	4
706	3
707	7
708	7
709	0
710	2
711	0
712	7
713	7
714	3
715	0
716	2
717	7
718	5
719	5
720	0
721	7
722	2
723	0
724	7
725	0
726	0
727	7
728	0
729	0
730	5
731	0
732	0
733	7
734	0
735	6
736	0
737	2
738	7
739	7
740	6
741	0
742	1
743	6
744	5
745	0
746	0
747	0
748	0
749	4
750	7
751	2
752	4
753	2
754	7
755	7
756	7
757	7
758	4
759	5
760	7
761	5
762	4
763	7
764	0
765	3
766	0
767	0
768	3
769	2
770	7
771	3
772	7
773	0
774	0
775	2
776	3
777	0
778	7
779	7
780	2
781	6
782	7
783	7
784	0
785	0
786	4
787	0
788	5
789	7
790	7
791	5
792	0
793	0
794	4
795	0
796	4
797	0
798	0
799	7
800	7
801	6
802	5
803	4
804	7
805	7
806	7
807	0
808	7
809	0
810	6
811	6
812	7
813	2
814	7
815	2
816	2
817	6
818	7
819	4
820	1
821	7
822	0
823	0
824	0
825	0
826	0
827	4
828	0
829	0
830	5
831	0
832	7
833	0
834	6
835	5
836	1
837	4
838	1
839	5
840	0
841	2
842	3
843	7
844	0
845	5
846	7
847	4
848	0
849	4
850	0
851	0
852	3
853	0
854	2
855	0
856	6
857	2
858	4
859	7
860	6
861	0
862	4
863	7
864	6
865	7
866	6
867	0
868	0
869	2
870	7
871	0
872	4
873	7
874	3
875	6
876	7
877	0
878	0
879	0
880	5
881	5
882	7
883	0
884	0
885	6
886	7
887	0
888	1
889	0
890	0
891	2
892	4
893	7
894	7
895	0
896	3
897	0
898	7
899	0
900	3
901	7
902	7
903	5
904	4
905	2
906	7
907	7
908	7
909	4
910	5
911	2
912	3
913	0
914	1
915	2
916	6
917	3
918	0
919	1
920	0
921	7
922	2
923	7
924	3
925	0
926	0
927	1
928	7
929	7
930	4
931	7
932	0
933	7
934	0
935	5
936	0
937	0
938	0
939	7
940	7
941	5
942	4
943	1
944	7
945	7
946	5
947	7
948	6
949	4
950	2
951	1
952	4
953	1
954	7
955	5
956	6
957	7
958	2
959	4
960	5
961	7
962	0
963	5
964	7
965	7
966	5
967	6
968	6
969	0
970	0
971	7
972	7
973	7
974	0
975	7
976	7
977	5
978	0
979	7
980	0
981	4
982	3
983	4
984	0
985	6
986	0
987	0
988	3
989	5
990	7
991	7
992	1
993	0
994	0
995	5
996	5
997	3
998	7
999	1
1000	4
1001	7
1002	4
1003	4
1004	7
1005	7
1006	6
1007	3
1008	7
1009	0
1010	4
1011	3
1012	0
1013	7
1014	7
1015	7
1016	1
1017	2
1018	3
1019	6
1020	6
1021	7
1022	5
1023	5
1024	0
1025	7
1026	7
1027	7
1028	7
1029	1
1030	7
1031	4
1032	7
1033	7
1034	7
1035	6
1036	7
1037	0
1038	6
1039	0
1040	1
1041	0
1042	7
1043	7
1044	0
1045	7
1046	0
1047	7
1048	6
1049	7
1050	6
1051	4
1052	0
1053	6
1054	0
1055	7
1056	2
1057	7
1058	7
1059	7
1060	7
1061	2
1062	7
1063	7
1064	7
1065	7
1066	7
1067	7
1068	3
1069	3
1070	4
1071	7
1072	0
1073	7
1074	5
1075	0
1076	2
1077	7
1078	7
1079	0
1080	7
1081	7
1082	7
1083	5
1084	7
1085	5
1086	0
1087	7
1088	7
1089	4
1090	7
1091	0
1092	6
1093	0
1094	0
1095	0
1096	0
1097	0
1098	7
1099	7
1100	0
1101	4
1102	0
1103	1
1104	7
1105	7
1106	6
1107	7
1108	7
1109	6
1110	6
1111	7
1112	7
1113	2
1114	1
1115	1
1116	5
1117	4
1118	1
1119	1
1120	7
1121	7
1122	7
1123	4
1124	0
1125	0
1126	0
1127	1
1128	7
1129	7
1130	7
1131	1
1132	0
1133	0
1134	0
1135	7
1136	7
1137	7
1138	1
1139	0
1140	7
1141	7
1142	0
1143	7
1144	7
1145	6
1146	6
1147	0
1148	0
1149	7
1150	7
1151	0
1152	7
1153	0
1154	1
1155	0
1156	7
1157	4
1158	0
1159	6
1160	7
1161	0
1162	6
1163	7
1164	2
1165	0
1166	0
1167	7
1168	5
1169	6
1170	6
1171	3
1172	7
1173	4
1174	0
1175	1
1176	0
1177	0
1178	0
1179	7
1180	0
1181	0
1182	0
1183	0
1184	6
1185	7
1186	0
1187	0
1188	1
1189	0
1190	0
1191	3
1192	4
1193	7
1194	7
1195	4
1196	5
1197	4
1198	5
1199	6
1200	0
1201	7
1202	3
1203	0
1204	4
1205	3
1206	0
1207	6
1208	0
1209	1
1210	6
1211	5
1212	2
1213	0
1214	7
1215	0
1216	0
1217	0
1218	0
1219	2
1220	0
1221	0
1222	7
1223	0
1224	6
1225	7
1226	0
1227	0
1228	7
1229	0
1230	7
1231	0
1232	7
1233	7
1234	7
1235	4
1236	7
1237	5
1238	2
1239	4
1240	2
1241	6
1242	7
1243	7
1244	5
1245	6
1246	7
1247	0
1248	6
1249	7
1250	7
1251	7
1252	0
1253	6
1254	6
1255	4
1256	0
1257	0
1258	3
1259	7
1260	0
1261	1
1262	7
1263	7
1264	7
1265	7
1266	4
1267	3
1268	5
1269	4
1270	7
1271	5
1272	6
1273	0
1274	1
1275	2
1276	1
1277	4
1278	3
1279	5
1280	0
1281	7
1282	0
1283	6
1284	3
1285	7
1286	2
1287	5
1288	7
1289	0
1290	7
1291	0
1292	0
1293	4
1294	0
1295	7
1296	0
1297	0
1298	1
1299	0
1300	0
1301	0
1302	0
1303	0
1304	2
1305	1
1306	3
1307	6
1308	2
1309	7
1310	1
1311	7
1312	0
1313	6
1314	7
1315	6
1316	0
1317	4
1318	7
1319	7
1320	3
1321	0
1322	1
1323	0
1324	0
1325	7
1326	4
1327	2
1328	0
1329	7
1330	0
1331	2
1332	7
1333	2
1334	4
1335	2
1336	7
1337	0
1338	0
1339	7
1340	4
1341	6
1342	0
1343	7
1344	6
1345	7
1346	2
1347	0
1348	4
1349	0
1350	1
1351	0
1352	2
1353	4
1354	0
1355	1
1356	1
1357	7
1358	6
1359	7
1360	7
1361	4
1362	7
1363	7
1364	0
1365	1
1366	6
1367	0
1368	0
1369	7
1370	2
1371	7
1372	0
1373	0
1374	0
1375	0
1376	0
1377	7
1378	4
1379	4
1380	7
1381	7
1382	7
1383	7
1384	7
1385	4
1386	7
1387	5
1388	7
1389	0
1390	3
1391	7
1392	3
1393	0
1394	0
1395	4
1396	6
1397	6
1398	4
1399	0
1400	7
1401	7
1402	6
1403	6
1404	7
1405	5
1406	7
1407	7
1408	3
1409	7
1410	3
1411	6
1412	4
1413	5
1414	7
1415	7
1416	4
1417	1
1418	0
1419	0
1420	7
1421	6
1422	3
1423	3
1424	7
1425	0
1426	7
1427	0
1428	4
1429	7
1430	1
1431	5
1432	2
1433	7
1434	0
1435	0
1436	7
1437	4
1438	0
1439	7
1440	0
1441	6
1442	7
1443	1
1444	7
1445	7
1446	5
1447	7
1448	7
1449	0
1450	1
1451	4
1452	7
1453	0
1454	6
1455	7
1456	4
1457	7
1458	0
1459	7
1460	7
1461	3
1462	0
1463	2
1464	7
1465	7
1466	7
1467	7
1468	7
1469	7
1470	3
1471	0
1472	0
1473	7
1474	0
1475	0
1476	7
1477	7
1478	0
1479	7
1480	0
1481	7
1482	3
1483	7
1484	4
1485	7
1486	7
1487	7
1488	4
1489	7
1490	5
1491	0
1492	7
1493	0
1494	4
1495	7
1496	0
1497	4
1498	0
1499	5
1500	7
1501	7
1502	7
1503	7
1504	6
1505	7
1506	0
1507	2
1508	5
1509	6
1510	5
1511	5
1512	4
1513	7
1514	3
1515	1
1516	2
1517	3
1518	7
1519	7
1520	7
1521	7
1522	7
1523	3
1524	6
1525	3
1526	7
1527	5
1528	7
1529	1
1530	7
1531	7
1532	7
1533	7
1534	7
1535	7
1536	7
1537	0
1538	7
1539	7
1540	7
1541	7
1542	5
1543	7
1544	7
1545	7
1546	7
1547	7
1548	7
1549	1
1550	0
1551	7
1552	3
1553	0
1554	0
1555	7
1556	7
1557	0
1558	7
1559	2
1560	7
1561	7
1562	7
1563	7
1564	7
1565	7
1566	0
1567	7
1568	3
1569	7
1570	0
1571	7
1572	0
1573	6
1574	3
1575	0
1576	0
1577	0
1578	7
1579	3
1580	7
1581	0
1582	7
1583	7
1584	0
1585	0
1586	5
1587	2
1588	7
1589	6
1590	7
1591	7
1592	1
1593	6
1594	7
1595	7
1596	6
1597	7
1598	7
1599	0
1600	7
1601	3
1602	5
1603	7
1604	2
1605	4
1606	0
1607	4
1608	0
1609	4
1610	7
1611	7
1612	7
1613	6
1614	7
1615	6
1616	4
1617	7
1618	4
1619	6
1620	4
1621	3
1622	4
1623	7
1624	0
1625	3
1626	5
1627	3
1628	7
1629	7
1630	7
1631	7
1632	7
1633	0
1634	0
1635	7
1636	7
1637	7
1638	2
1639	7
1640	6
1641	5
1642	0
1643	3
1644	7
1645	4
1646	7
1647	7
1648	7
1649	7
1650	2
1651	7
1652	0
1653	0
1654	0
1655	7
1656	1
1657	0
1658	4
1659	6
1660	6
1661	3
1662	4
1663	2
1664	7
1665	7
1666	7
1667	7
1668	7
1669	5
1670	7
1671	4
1672	0
1673	7
1674	0
1675	0
1676	3
1677	7
1678	0
1679	0
1680	7
1681	6
1682	6
1683	7
1684	7
1685	7
1686	6
1687	1
1688	5
1689	5
1690	7
1691	7
1692	6
1693	7
1694	4
1695	7
1696	7
1697	6
1698	4
1699	4
1700	3
1701	2
1702	7
1703	0
1704	5
1705	6
1706	2
1707	6
1708	7
1709	3
1710	3
1711	3
1712	2
1713	7
1714	7
1715	7
1716	7
1717	1
1718	7
1719	1
1720	2
1721	7
1722	0
1723	7
1724	7
1725	7
1726	7
1727	5
1728	0
1729	0
1730	7
1731	0
1732	0
1733	6
1734	0
1735	7
1736	4
1737	3
1738	7
1739	0
1740	7
1741	4
1742	0
1743	0
1744	7
1745	7
1746	7
1747	7
1748	0
1749	4
1750	0
1751	1
1752	7
1753	4
1754	7
1755	7
1756	7
1757	6
1758	7
1759	5
1760	7
1761	6
1762	5
1763	7
1764	7
1765	7
1766	1
1767	0
1768	1
1769	0
1770	7
1771	0
1772	1
1773	7
1774	5
1775	0
1776	7
1777	1
1778	7
1779	7
1780	7
1781	7
1782	1
1783	0
1784	7
1785	7
1786	7
1787	7
1788	7
1789	0
1790	7
1791	0
1792	7
1793	7
1794	2
1795	6
1796	0
1797	0
1798	7
1799	7
1800	6
1801	3
1802	2
1803	0
1804	7
1805	4
1806	1
1807	4
1808	5
1809	1
1810	7
1811	4
1812	7
1813	4
1814	7
1815	4
1816	3
1817	0
1818	3
1819	0
1820	4
1821	0
1822	7
1823	0
1824	4
1825	7
1826	5
1827	7
1828	7
1829	7
1830	3
1831	5
1832	7
1833	7
1834	0
1835	0
1836	2
1837	1
1838	4
1839	3
1840	7
1841	7
1842	0
1843	7
1844	5
1845	7
1846	7
1847	7
1848	7
1849	7
1850	2
1851	7
1852	0
1853	0
1854	7
1855	7
1856	7
1857	0
1858	6
1859	4
1860	7
1861	7
1862	7
1863	7
1864	3
1865	7
1866	1
1867	7
1868	7
1869	2
1870	0
1871	0
1872	7
1873	7
1874	0
1875	5
1876	0
1877	7
1878	7
1879	7
1880	0
1881	0
1882	4
1883	0
1884	0
1885	0
1886	0
1887	7
1888	7
1889	7
1890	7
1891	7
1892	7
1893	7
1894	7
1895	7
1896	7
1897	7
1898	3
1899	6
1900	7
1901	7
1902	7
1903	7
1904	7
1905	7
1906	7
1907	7
1908	0
1909	7
1910	2
1911	0
1912	7
1913	7
1914	7
1915	3
1916	0
1917	7
1918	7
1919	0
1920	6
1921	7
1922	7
1923	7
1924	6
1925	7
1926	5
1927	5
1928	5
1929	7
1930	3
1931	0
1932	7
1933	0
1934	6
1935	7
1936	7
1937	7
1938	2
1939	6
1940	7
1941	7
1942	0
1943	7
1944	7
1945	7
1946	3
1947	7
1948	6
1949	7
1950	6
1951	7
1952	7
1953	1
1954	7
1955	7
1956	4
1957	3
1958	0
1959	5
1960	1
1961	7
1962	3
1963	3
1964	7
1965	4
1966	7
1967	0
1968	0
1969	5
1970	7
1971	2
1972	3
1973	1
1974	0
1975	0
1976	7
1977	7
1978	0
1979	2
1980	3
1981	0
1982	7
1983	5
1984	7
1985	0
1986	2
1987	0
1988	7
1989	7
1990	0
1991	6
1992	0
1993	0
1994	4
1995	4
1996	3
1997	0
1998	4
1999	0
2000	0
2001	0
2002	0
2003	0
2004	0
2005	0
2006	0
2007	0
2008	4
2009	0
2010	1
2011	0
2012	0
2013	2
2014	1
2015	7
2016	0
2017	7
2018	0
2019	0
2020	0
2021	1
2022	1
2023	0
2024	6
2025	0
2026	0
2027	6
2028	7
2029	3
2030	1
2031	0
2032	3
2033	0
2034	2
2035	6
2036	1
2037	0
2038	0
2039	1
2040	0
2041	4
2042	7
2043	3
2044	5
2045	0
2046	0
2047	1
2048	3
2049	0
2050	7
2051	7
2052	7
2053	0
2054	7
2055	0
2056	6
2057	7
2058	7
2059	6
2060	6
2061	3
2062	4
2063	7
2064	0
2065	0
2066	0
2067	0
2068	7
2069	7
2070	7
2071	0
2072	6
2073	6
2074	0
2075	5
2076	7
2077	0
2078	5
2079	7
2080	7
2081	7
2082	5
2083	3
2084	0
2085	7
2086	7
2087	7
2088	6
2089	1
2090	6
2091	7
2092	7
2093	7
2094	7
2095	0
2096	0
2097	0
2098	0
2099	1
2100	0
2101	0
2102	0
2103	0
2104	0
2105	7
2106	0
2107	0
2108	0
2109	0
2110	0
2111	0
2112	5
2113	0
2114	3
2115	5
2116	7
2117	0
2118	0
2119	0
2120	0
2121	0
2122	0
2123	1
2124	0
2125	0
2126	0
2127	0
2128	7
2129	0
2130	0
2131	3
2132	0
2133	7
2134	0
2135	7
2136	0
2137	2
2138	2
2139	0
2140	6
2141	7
2142	0
2143	0
2144	0
2145	7
2146	0
2147	7
2148	1
2149	7
2150	7
2151	0
2152	7
2153	7
2154	0
2155	6
2156	0
2157	7
2158	7
2159	0
2160	7
2161	7
2162	0
2163	7
2164	7
2165	4
2166	1
2167	5
2168	4
2169	0
2170	0
2171	0
2172	4
2173	5
2174	7
2175	0
2176	5
2177	4
2178	0
2179	7
2180	7
2181	7
2182	7
2183	0
2184	0
2185	4
2186	0
2187	6
2188	0
2189	7
2190	2
2191	2
2192	4
2193	6
2194	6
2195	4
2196	0
2197	0
2198	6
2199	5
2200	4
2201	0
2202	6
2203	7
2204	6
2205	3
2206	1
2207	4
2208	7
2209	3
2210	6
2211	6
2212	7
2213	6
2214	5
2215	7
2216	7
2217	1
2218	7
2219	7
2220	7
2221	7
2222	7
2223	7
2224	1
2225	0
2226	2
2227	6
2228	7
2229	7
2230	3
2231	5
2232	0
2233	0
2234	0
2235	7
2236	7
2237	6
2238	7
2239	0
2240	7
2241	7
2242	0
2243	7
2244	7
2245	6
2246	6
2247	6
2248	4
2249	0
2250	5
2251	0
2252	0
2253	7
2254	5
2255	7
2256	0
2257	7
2258	7
2259	7
2260	4
2261	1
2262	7
2263	4
2264	7
2265	5
2266	7
2267	3
2268	6
2269	6
2270	4
2271	7
2272	5
2273	7
2274	0
2275	7
2276	5
2277	7
2278	2
2279	5
2280	7
2281	6
2282	3
2283	0
2284	7
2285	3
2286	7
2287	7
2288	7
2289	0
2290	7
2291	6
2292	2
2293	1
2294	0
2295	3
2296	0
2297	7
2298	4
2299	7
2300	5
2301	3
2302	7
2303	0
2304	2
2305	1
2306	0
2307	7
2308	5
2309	1
2310	4
2311	7
2312	7
2313	4
2314	5
2315	7
2316	5
2317	4
2318	7
2319	7
2320	3
2321	7
2322	6
2323	7
2324	0
2325	7
2326	7
2327	7
2328	7
2329	7
2330	7
2331	7
2332	7
2333	3
2334	7
2335	7
2336	7
2337	7
2338	7
2339	7
2340	7
2341	0
2342	7
2343	7
2344	6
2345	7
2346	7
2347	7
2348	7
2349	2
2350	6
2351	7
2352	6
2353	6
2354	7
2355	0
2356	0
2357	7
2358	0
2359	0
2360	1
2361	7
2362	7
2363	7
2364	4
2365	5
2366	7
2367	7
2368	7
2369	4
2370	5
2371	7
2372	7
2373	5
2374	6
2375	0
2376	0
2377	5
2378	0
2379	0
2380	7
2381	6
2382	7
2383	7
2384	5
2385	0
2386	7
2387	7
2388	7
2389	3
2390	4
2391	0
2392	1
2393	5
2394	0
2395	7
2396	0
2397	0
2398	7
2399	0
2400	5
2401	6
2402	7
2403	7
2404	7
2405	7
2406	6
2407	7
2408	4
2409	4
2410	5
2411	2
2412	7
2413	7
2414	4
2415	2
2416	0
2417	0
2418	7
2419	2
2420	3
2421	4
2422	6
2423	4
2424	7
2425	6
2426	7
2427	2
2428	0
2429	7
2430	0
2431	0
2432	7
2433	5
2434	7
2435	7
2436	5
2437	1
2438	7
2439	7
2440	5
2441	3
2442	5
2443	3
2444	7
2445	2
2446	0
2447	7
2448	7
2449	5
2450	7
2451	7
2452	5
2453	7
2454	7
2455	7
2456	7
2457	7
2458	5
2459	7
2460	7
2461	7
2462	0
2463	0
2464	0
2465	3
2466	7
2467	0
2468	7
2469	3
2470	5
2471	7
2472	7
2473	0
2474	4
2475	7
2476	5
2477	7
2478	0
2479	7
2480	7
2481	7
2482	7
2483	5
2484	7
2485	3
2486	5
2487	7
2488	7
2489	7
2490	3
2491	7
2492	7
2493	7
2494	5
2495	3
2496	0
2497	3
2498	7
2499	7
2500	0
2501	0
2502	6
2503	4
2504	7
2505	4
2506	3
2507	3
2508	6
2509	0
2510	0
2511	6
2512	7
2513	7
2514	7
2515	4
2516	4
2517	7
2518	7
2519	6
2520	0
2521	0
2522	0
2523	0
2524	0
2525	7
2526	5
2527	0
2528	7
2529	5
2530	7
2531	7
2532	0
2533	0
2534	7
2535	0
2536	7
2537	7
2538	7
2539	1
2540	7
2541	7
2542	2
2543	0
2544	7
2545	0
2546	2
2547	1
2548	0
2549	3
2550	0
2551	7
2552	1
2553	5
2554	7
2555	7
2556	7
2557	7
2558	7
2559	7
2560	3
2561	7
2562	3
2563	7
2564	3
2565	0
2566	0
2567	0
2568	0
2569	0
2570	3
2571	0
2572	0
2573	0
2574	0
2575	7
2576	6
2577	7
2578	7
2579	7
2580	0
2581	7
2582	6
2583	0
2584	6
2585	0
2586	0
2587	0
2588	0
2589	7
2590	7
2591	0
2592	0
2593	0
2594	5
2595	0
2596	7
2597	3
2598	5
2599	0
2600	3
2601	0
2602	0
2603	7
2604	7
2605	2
2606	7
2607	0
2608	4
2609	3
2610	2
2611	1
2612	0
2613	4
2614	0
2615	0
2616	7
2617	7
2618	0
2619	0
2620	0
2621	7
2622	7
2623	7
2624	6
2625	7
2626	7
2627	7
2628	4
2629	0
2630	1
2631	1
2632	0
2633	0
2634	0
2635	7
2636	1
2637	7
2638	7
2639	7
2640	0
2641	6
2642	6
2643	7
2644	7
2645	7
2646	3
2647	7
2648	7
2649	1
2650	0
2651	1
2652	7
2653	7
2654	2
2655	7
2656	7
2657	0
2658	0
2659	0
2660	2
2661	0
2662	7
2663	7
2664	0
2665	0
2666	0
2667	7
2668	7
2669	7
2670	7
2671	7
2672	0
2673	4
2674	0
2675	0
2676	0
2677	7
2678	0
2679	0
2680	0
2681	2
2682	0
2683	0
2684	0
2685	0
2686	0
2687	0
2688	3
2689	6
2690	1
2691	0
2692	0
2693	0
2694	0
2695	0
2696	6
2697	7
2698	7
2699	6
2700	7
2701	5
2702	0
2703	0
2704	0
2705	7
2706	5
2707	5
2708	6
2709	7
2710	1
2711	3
2712	0
2713	0
2714	0
2715	5
2716	0
2717	0
2718	0
2719	7
2720	5
2721	5
2722	0
2723	4
2724	1
2725	3
2726	7
2727	7
2728	4
2729	6
2730	7
2731	5
2732	4
2733	7
2734	0
2735	7
2736	7
2737	7
2738	7
2739	7
2740	7
2741	0
2742	0
2743	0
2744	0
2745	6
2746	5
2747	7
2748	0
2749	7
2750	4
2751	7
2752	5
2753	7
2754	7
2755	7
2756	7
2757	1
2758	3
2759	0
2760	0
2761	5
2762	7
2763	0
2764	4
2765	7
2766	5
2767	4
2768	0
2769	7
2770	7
2771	7
2772	0
2773	7
2774	7
2775	7
2776	5
2777	7
2778	4
2779	0
2780	0
2781	0
2782	0
2783	7
2784	7
2785	0
2786	0
2787	0
2788	0
2789	7
2790	0
2791	0
2792	0
2793	1
2794	2
2795	0
2796	7
2797	7
2798	7
2799	7
2800	1
2801	7
2802	7
2803	7
2804	6
2805	0
2806	7
2807	1
2808	7
2809	2
2810	0
2811	1
2812	7
2813	0
2814	7
2815	7
2816	7
2817	0
2818	5
2819	7
2820	6
2821	0
2822	5
2823	7
2824	5
2825	7
2826	7
2827	5
2828	7
2829	6
2830	7
2831	7
2832	7
2833	2
2834	0
2835	7
2836	7
2837	0
2838	3
2839	7
2840	7
2841	0
2842	0
2843	0
2844	4
2845	7
2846	7
2847	7
2848	7
2849	6
2850	4
2851	5
2852	7
2853	1
2854	0
2855	4
2856	0
2857	7
2858	3
2859	5
2860	0
2861	0
2862	4
2863	7
2864	7
2865	6
2866	7
2867	0
2868	7
2869	7
2870	7
2871	7
2872	7
2873	0
2874	7
2875	4
2876	0
2877	0
2878	7
2879	7
2880	7
2881	7
2882	7
2883	7
2884	0
2885	0
2886	7
2887	0
2888	1
2889	6
2890	7
2891	5
2892	3
2893	7
2894	2
2895	0
2896	7
2897	0
2898	5
2899	0
2900	6
2901	7
2902	6
2903	0
2904	0
2905	4
2906	0
2907	0
2908	7
2909	7
2910	0
2911	6
2912	1
2913	0
2914	1
2915	7
2916	0
2917	7
2918	0
2919	7
2920	7
2921	7
2922	6
2923	7
2924	7
2925	7
2926	6
2927	7
2928	7
2929	0
2930	7
2931	7
2932	0
2933	7
2934	0
2935	1
2936	0
2937	0
2938	2
2939	0
2940	7
2941	0
2942	0
2943	6
2944	7
2945	7
2946	2
2947	7
2948	0
2949	0
2950	7
2951	7
2952	7
2953	6
2954	7
2955	5
2956	7
2957	7
2958	7
2959	7
2960	0
2961	0
2962	0
2963	0
2964	0
2965	1
